2024-05-30 22:55:52,606.temp_producerV1.INFO ==================================================
2024-05-30 22:55:52,607.temp_producerV1.INFO Today is 2024-05-30 at 10:55 PM
2024-05-30 22:55:52,607.temp_producerV1.INFO Running on: nt Windows 10
2024-05-30 22:55:52,607.temp_producerV1.INFO Python version:  3.12.3
2024-05-30 22:55:52,607.temp_producerV1.INFO Python path: C:\Users\Tower\Documents\ACoffinCSIS44671\-streaming-05-smart-smoker\.venv
2024-05-30 22:55:52,607.temp_producerV1.INFO Working dir: C:\Users\Tower\Documents\ACoffinCSIS44671\-streaming-05-smart-smoker
2024-05-30 22:55:52,608.temp_producerV1.INFO ==================================================
2024-05-30 23:51:11,843.temp_producerV1.INFO [x] sent 170.2 at 5/22/2021 13:12 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:12; temp: 170.2 deg F.'
2024-05-30 23:51:42,099.temp_producerV1.INFO [x] sent 170.2 at 5/22/2021 13:12 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:12; temp: 170.2 deg F.'
2024-05-30 23:52:19,297.temp_producerV1.INFO [x] sent 171.7 at 5/22/2021 13:13 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:13; temp: 171.7 deg F.'
2024-05-30 23:52:54,917.temp_producerV1.INFO [x] sent 171.7 at 5/22/2021 13:13 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:13; temp: 171.7 deg F.'
2024-05-30 23:53:28,145.temp_producerV1.INFO [x] sent 173.3 at 5/22/2021 13:14 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:14; temp: 173.3 deg F.'
2024-05-30 23:54:02,133.temp_producerV1.INFO [x] sent 173.3 at 5/22/2021 13:14 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:14; temp: 173.3 deg F.'
2024-05-30 23:54:35,545.temp_producerV1.INFO [x] sent 174.6 at 5/22/2021 13:15 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:15; temp: 174.6 deg F.'
2024-05-30 23:55:13,950.temp_producerV1.INFO [x] sent 174.6 at 5/22/2021 13:15 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:15; temp: 174.6 deg F.'
2024-05-30 23:55:47,924.temp_producerV1.INFO [x] sent 175.5 at 5/22/2021 13:16 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:16; temp: 175.5 deg F.'
2024-05-30 23:56:22,698.temp_producerV1.INFO [x] sent 175.5 at 5/22/2021 13:16 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:16; temp: 175.5 deg F.'
2024-05-30 23:56:53,001.temp_producerV1.INFO [x] sent 176.8 at 5/22/2021 13:17 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:17; temp: 176.8 deg F.'
2024-05-30 23:57:23,177.temp_producerV1.INFO [x] sent 176.8 at 5/22/2021 13:17 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:17; temp: 176.8 deg F.'
2024-05-30 23:57:53,424.temp_producerV1.INFO [x] sent 177.8 at 5/22/2021 13:18 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:18; temp: 177.8 deg F.'
2024-05-30 23:58:23,582.temp_producerV1.INFO [x] sent 177.8 at 5/22/2021 13:18 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:18; temp: 177.8 deg F.'
2024-05-30 23:58:53,850.temp_producerV1.INFO [x] sent 178.9 at 5/22/2021 13:19 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:19; temp: 178.9 deg F.'
2024-05-30 23:59:27,113.temp_producerV1.INFO [x] sent 178.9 at 5/22/2021 13:19 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:19; temp: 178.9 deg F.'
