2024-06-04 19:39:08,403.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*Qb\x00\x00\x00C\x1733'
2024-06-04 19:39:08,404.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*Qn\x80\x00\x00C\x18ff'
2024-06-04 19:39:08,404.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*Qo\xc0\x00\x00C\x18ff'
2024-06-04 19:39:08,405.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*Q}\x80\x00\x00C\x19ff'
2024-06-04 19:39:08,405.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*Q~\xc0\x00\x00C\x19ff'
2024-06-04 19:39:08,405.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*Q\x8c\x80\x00\x00C\x1a\x80\x00'
2024-06-04 19:39:08,406.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*Q\x8d\xc0\x00\x00C\x1a\x80\x00'
2024-06-04 19:39:08,406.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*Q\x9b\x80\x00\x00C\x1b\x99\x9a'
2024-06-04 19:39:08,406.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*Q\x9c\xc0\x00\x00C\x1b\x99\x9a'
2024-06-04 19:39:08,407.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*Q\xaa\x80\x00\x00C\x1c\x80\x00'
2024-06-04 19:39:08,407.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*Q\xab\xc0\x00\x00C\x1c\x80\x00'
2024-06-04 19:39:08,408.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*Q\xb9\x80\x00\x00C\x1d\xcc\xcd'
2024-06-04 19:39:08,408.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*Q\xba\xc0\x00\x00C\x1d\xcc\xcd'
2024-06-04 19:39:08,408.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*Q\xc8\x80\x00\x00C\x1e\xcc\xcd'
2024-06-04 19:39:08,409.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*Q\xc9\xc0\x00\x00C\x1e\xcc\xcd'
2024-06-04 19:39:08,409.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*Q\xd7\x80\x00\x00C\x1f\xe6f'
2024-06-04 19:39:08,410.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*Q\xd8\xc0\x00\x00C\x1f\xe6f'
2024-06-04 19:39:08,410.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*Q\xe6\x80\x00\x00C \xb33'
2024-06-04 19:39:08,410.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*Q\xe7\xc0\x00\x00C \xb33'
2024-06-04 19:39:08,411.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*Q\xf5\x80\x00\x00C!\xe6f'
2024-06-04 19:39:08,411.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*Q\xf6\xc0\x00\x00C!\xe6f'
2024-06-04 19:39:08,412.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*R\x04\x80\x00\x00C#\x19\x9a'
2024-06-04 19:39:08,412.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*R\x05\xc0\x00\x00C#\x19\x9a'
2024-06-04 19:39:08,412.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*R\x13\x80\x00\x00C$L\xcd'
2024-06-04 19:39:08,413.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*R\x14\xc0\x00\x00C$L\xcd'
2024-06-04 19:39:08,413.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*R"\x80\x00\x00C%\x99\x9a'
2024-06-04 19:39:08,414.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*R"\x80\x00\x00C%\x99\x9a'
2024-06-04 19:39:08,414.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*R2\xc0\x00\x00C&\xb33'
2024-06-04 19:39:08,414.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*R1\x80\x00\x00C&\xb33'
2024-06-04 19:39:08,415.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b"A\xd8*RA\xc0\x00\x00C'\xcc\xcd"
2024-06-04 19:39:08,415.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b"A\xd8*R@\x80\x00\x00C'\xcc\xcd"
2024-06-04 19:39:08,416.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*RP\xc0\x00\x00C(\xcc\xcd'
2024-06-04 19:39:08,416.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*RR\x00\x00\x00C(\xcc\xcd'
2024-06-04 19:39:08,417.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*R^\x80\x00\x00C*33'
2024-06-04 19:39:08,417.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*R_\xc0\x00\x00C*33'
2024-06-04 19:39:08,417.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*Rm\x80\x00\x00C+\xb33'
2024-06-04 19:39:08,418.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*Rn\xc0\x00\x00C+\xb33'
2024-06-04 19:39:08,418.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*R|\x80\x00\x00C-L\xcd'
2024-06-04 19:39:08,419.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*R}\xc0\x00\x00C-L\xcd'
2024-06-04 19:39:08,419.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*R\x8b\x80\x00\x00C.\x99\x9a'
2024-06-04 19:39:08,420.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*R\x8c\xc0\x00\x00C.\x99\x9a'
2024-06-04 19:39:08,420.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*R\x9a\x80\x00\x00C/\x80\x00'
